farmyr,Year,Longitude,Latitude
11-016-017-00137-00-00 2009,2009,-6.410075223,36.72836624
11-016-017-00137-01 2010,2010,-6.409015988,36.72810603
11-016-017-00137-01 2011,2011,-6.409015988,36.72810603
11-016-018-00064-00--1 2006,2006,-6.416863391,36.72103116
11-016-018-00064-00--1 2007,2007,-6.416862353,36.72103299
11-016-018-00101-00--1 2006,2006,-6.413948916,36.71802616
11-016-018-00141-00--2 2007,2007,-6.417336185,36.71834152
11-016-018-00183-00-b1 2007,2007,-6.412103416,36.7190135
11-016-018-00183-00-b3 2006,2006,-6.412103416,36.7190135
11-016-019-00039-00--1 2006,2006,-6.429762148,36.72348265
11-016-019-00042-00--1 2006,2006,-6.430156281,36.72227923
11-016-019-00042-00--1 2007,2007,-6.430158596,36.72228097
11-016-019-00042-03 2011,2011,-6.430158596,36.72228097
11-016-019-00148-00--1 2007,2007,-6.43228734,36.7248415
11-016-019-00148-04 2010,2010,-6.432421484,36.72483763
11-020-002-00020-10 2014,2014,-6.250133043,36.75971388
11-020-002-00020-10 2015,2015,-6.250133043,36.75971388
11-020-002-00020-10 2016,2016,-6.250133043,36.75971388
11-020-002-00020-10 2017,2017,-6.250133043,36.75971388
11-020-002-00020-10 2018,2018,-6.250133043,36.75971388
11-020-002-00103-00-00 2006,2006,-6.171747343,36.73952425
11-020-002-00103-00-00 2007,2007,-6.171749316,36.73952051
11-020-002-00103-00-00 2008,2008,-6.171749316,36.73952051
11-020-002-00103-00-00 2009,2009,-6.171749316,36.73952051
11-020-002-00103-00-00 2010,2010,-6.171749316,36.73952051
11-020-002-00103-00-00 2011,2011,-6.171749316,36.73952051
11-020-002-00103-00-00 2012,2012,-6.171749316,36.73952051
11-020-003-00012-00-00 2007,2007,-6.230716188,36.80347647
11-020-003-00012-00-00 2008,2008,-6.230716188,36.80347647
11-020-003-00012-00-00 2009,2009,-6.230716188,36.80347647
11-020-003-00012-00-00 2010,2010,-6.230716188,36.80347647
11-020-003-00012-00-00 2011,2011,-6.230716188,36.80347647
11-020-003-00012-00-xx 2006,2006,-6.233848195,36.80004912
11-020-003-00014-00-00 2006,2006,-6.228268251,36.79472472
11-020-003-00014-00-10 2007,2007,-6.228264201,36.79472168
11-020-003-00014-00-10 2008,2008,-6.228264201,36.79472168
11-020-003-00016-00-00 2006,2006,-6.222121417,36.80457499
11-020-003-00016-00-10 2007,2007,-6.222123092,36.80457486
11-020-003-00016-00-10 2008,2008,-6.222123092,36.80457486
11-020-003-00039-00-10 2007,2007,-6.222040526,36.79271904
11-020-003-00039-00-10 2008,2008,-6.222040526,36.79271904
11-020-003-00039-00-31 2006,2006,-6.2220397,36.79272339
11-020-003-00098-00-00 2007,2007,-6.212677461,36.70693788
11-020-003-00098-00-00 2008,2008,-6.212677461,36.70693788
11-020-003-00098-00-00 2009,2009,-6.212677461,36.70693788
11-020-003-00098-00-00 2010,2010,-6.212677461,36.70693788
11-020-003-00098-00-00 2011,2011,-6.212677461,36.70693788
11-020-003-00105-06-1 2013,2013,-6.170674965,36.74520384
11-020-003-00105-06-1 2014,2014,-6.170674965,36.74520384
11-020-003-00105-06-1 2015,2015,-6.170674965,36.74520384
11-020-003-00105-06-1 2016,2016,-6.170674965,36.74520384
11-020-003-00105-06-1 2017,2017,-6.170673199,36.74519903
11-020-003-00105-06-1 2018,2018,-6.170674965,36.74520384
11-020-003-00105-11-5 2013,2013,-6.163979142,36.74117335
11-020-003-00105-11-5 2014,2014,-6.163979142,36.74117335
11-020-003-00105-11-5 2015,2015,-6.163979142,36.74117335
11-020-003-00105-11-5 2016,2016,-6.163979142,36.74117335
11-020-003-00105-11-5 2017,2017,-6.16397987,36.74116927
11-020-003-00105-11-5 2018,2018,-6.163979142,36.74117335
11-020-003-00106-00-00 2006,2006,-6.165365301,36.75246898
11-020-003-00106-00-00 2007,2007,-6.165362467,36.75246815
11-020-003-00106-00-00 2008,2008,-6.165362467,36.75246815
11-020-003-00106-00-00 2009,2009,-6.165362467,36.75246815
11-020-003-00106-00-00 2010,2010,-6.165362467,36.75246815
11-020-003-00106-00-00 2011,2011,-6.165362467,36.75246815
11-020-003-00106-00-00 2012,2012,-6.165362467,36.75246815
11-020-003-00106-11-7 2013,2013,-6.161070959,36.75021501
11-020-003-00106-11-7 2014,2014,-6.161070959,36.75021501
11-020-003-00106-11-7 2015,2015,-6.161070959,36.75021501
11-020-003-00106-11-7 2016,2016,-6.161070959,36.75021501
11-020-003-00106-11-7 2017,2017,-6.161070632,36.75021249
11-020-003-00106-11-7 2018,2018,-6.161070959,36.75021501
11-020-003-00106-29 2019,2019,-6.167270849,36.73244021
11-020-003-00106-31-1 2013,2013,-6.162127227,36.74497808
11-020-003-00106-31-1 2014,2014,-6.162127227,36.74497808
11-020-003-00106-31-1 2015,2015,-6.162127227,36.74497808
11-020-003-00106-31-1 2016,2016,-6.162127227,36.74497808
11-020-003-00106-31-1 2017,2017,-6.162132067,36.74497597
11-020-003-00106-31-1 2018,2018,-6.162127227,36.74497808
11-020-003-00106-31-2 2013,2013,-6.167190755,36.74473868
11-020-003-00106-31-2 2014,2014,-6.167190755,36.74473868
11-020-003-00106-31-2 2015,2015,-6.167190755,36.74473868
11-020-003-00106-31-2 2016,2016,-6.167190755,36.74473868
11-020-003-00106-31-2 2017,2017,-6.16719459,36.74474209
11-020-003-00106-31-2 2018,2018,-6.167190755,36.74473868
11-020-003-00106-54-2 2013,2013,-6.159876331,36.74152657
11-020-003-00106-54-2 2014,2014,-6.159876331,36.74152657
11-020-003-00106-54-2 2015,2015,-6.159876331,36.74152657
11-020-003-00106-54-2 2016,2016,-6.159876331,36.74152657
11-020-003-00106-54-2 2017,2017,-6.159874118,36.74152176
11-020-003-00106-54-2 2018,2018,-6.159876331,36.74152657
11-020-003-00182-00-00 2007,2007,-6.225456617,36.75611852
11-020-003-00182-00-00 2008,2008,-6.225456617,36.75611852
11-020-004-00017-16 2014,2014,-6.170877871,36.82893112
11-020-004-00017-16 2015,2015,-6.170877871,36.82893112
11-020-004-00017-16 2016,2016,-6.170877871,36.82893112
11-020-004-00017-16 2017,2017,-6.170877871,36.82893112
11-020-004-00017-16 2018,2018,-6.170877871,36.82893112
11-020-004-00017-16 2019,2019,-6.170877871,36.82893112
11-020-005-00048-02 2014,2014,-6.149274604,36.75392269
11-020-005-00048-02 2015,2015,-6.149274604,36.75392269
11-020-005-00048-02 2016,2016,-6.149274604,36.75392269
11-020-005-00048-02 2017,2017,-6.149274604,36.75392269
11-020-005-00048-02 2018,2018,-6.149274604,36.75392269
11-020-005-00048-02 2019,2019,-6.149274604,36.75392269
11-020-005-00066-00-a1 2006,2006,-6.139312593,36.7373051
11-020-005-00066-00-a1 2008,2008,-6.139312593,36.7373051
11-020-005-00066-00-a1 2009,2009,-6.139312593,36.7373051
11-020-005-00066-00-a1 2010,2010,-6.139313492,36.73729967
11-020-005-00066-00-a1 2011,2011,-6.139313492,36.73729967
11-020-005-00066-00-a1 2012,2012,-6.139313492,36.73729967
11-020-005-00067-00-00 2006,2006,-6.141026497,36.74160257
11-020-005-00071-00-01 2007,2007,-6.140229369,36.74438512
11-020-005-00071-00-01 2008,2008,-6.140229369,36.74438512
11-020-005-00071-02-01 2009,2009,-6.140303429,36.7440047
11-020-005-00078-00-00 2006,2006,-6.136039816,36.7462614
11-020-005-00079-00-00 2010,2010,-6.140443099,36.75731016
11-020-005-00079-00-00 2011,2011,-6.140443099,36.75731016
11-020-005-00079-00-10 2006,2006,-6.140102512,36.75198144
11-020-005-00079-00-10 2008,2008,-6.14012798,36.75260577
11-020-005-00079-00-10 2009,2009,-6.14012798,36.75260577
11-020-005-00079-00-10 2009,2009,-6.14012798,36.75260577
11-020-005-00079-00-10 2009,2009,-6.14012798,36.75260577
11-020-005-00079-00-10 2009,2009,-6.14012798,36.75260577
11-020-005-00079-00-10 2010,2010,-6.14012798,36.75260577
11-020-005-00079-00-10 2011,2011,-6.14012798,36.75260577
11-020-005-00082-03 2019,2019,-6.127212021,36.74808032
11-020-005-00083-00-00 2010,2010,-6.136355799,36.76253628
11-020-005-00083-05-01 2011,2011,-6.136355799,36.76253628
11-020-005-00085-00-00 2006,2006,-6.127930335,36.74288498
11-020-005-00085-00-00 2009,2009,-6.127930335,36.74288498
11-020-005-00085-00-00 2010,2010,-6.127930138,36.74288012
11-020-005-00085-00-00 2011,2011,-6.127930138,36.74288012
11-020-005-00086-00-00 2006,2006,-6.131713578,36.74808582
11-020-005-00086-00-00 2007,2007,-6.131713666,36.74808798
11-020-005-00086-00-00 2008,2008,-6.131713666,36.74808798
11-020-005-00095-00-00 2006,2006,-6.134379955,36.73464166
11-020-005-00095-00-00 2007,2007,-6.134380108,36.73464544
11-020-005-00095-00-00 2008,2008,-6.134380108,36.73464544
11-020-005-00095-00-00 2009,2009,-6.134380108,36.73464544
11-020-005-00095-00-00 2010,2010,-6.134380108,36.73464544
11-020-005-00095-00-00 2011,2011,-6.134380108,36.73464544
11-020-005-00098-00-a1 2006,2006,-6.137171838,36.73045741
11-020-005-00098-00-a1 2007,2007,-6.137171838,36.73045741
11-020-005-00098-00-a1 2008,2008,-6.137171838,36.73045741
11-020-005-00100-00-00 2010,2010,-6.133530887,36.73165816
11-020-005-00100-00-00 2011,2011,-6.133530887,36.73165816
11-020-005-00109-01 2019,2019,-6.1317965,36.71597969
11-020-005-00117-00-00 2006,2006,-6.125405001,36.73059509
11-020-005-00117-00-00 2007,2007,-6.125404895,36.73059247
11-020-005-00117-00-00 2008,2008,-6.125404895,36.73059247
11-020-005-00117-00-00 2009,2009,-6.125404895,36.73059247
11-020-005-00120-00-00 2006,2006,-6.124220758,36.74307462
11-020-005-00120-00-00 2009,2009,-6.124220481,36.74306778
11-020-005-00120-00-00 2010,2010,-6.124220481,36.74306778
11-020-005-00120-00-10 2009,2009,-6.124220846,36.74307678
11-020-005-00120-00-10 2010,2010,-6.124220846,36.74307678
11-020-005-00120-00-20 2010,2010,-6.124220846,36.74307678
11-020-005-00120-00-30 2007,2007,-6.124220846,36.74307678
11-020-005-00120-00-30 2008,2008,-6.124220846,36.74307678
11-020-005-00120-00-30 2009,2009,-6.124220846,36.74307678
11-020-005-00120-00-30 2010,2010,-6.124220846,36.74307678
11-020-005-00120-08-01 2011,2011,-6.124220846,36.74307678
11-020-005-00120-17-01 2011,2011,-6.124220481,36.74306778
11-020-005-00120-30-01 2011,2011,-6.124220846,36.74307678
11-020-005-00120-85-01 2011,2011,-6.124220846,36.74307678
11-020-005-00123-03 2019,2019,-6.126556843,36.75097206
11-020-005-00141-00-00 2007,2007,-6.123847791,36.72338855
11-020-005-00141-00-00 2008,2008,-6.123847791,36.72338855
11-020-005-00141-00-00 2009,2009,-6.123847791,36.72338855
11-020-005-00193-00-12 2006,2006,-6.127850587,36.73422267
11-020-005-00194-00-00 2007,2007,-6.124327493,36.73163002
11-020-011-00011-01 2016,2016,-5.927787589,36.84706643
11-020-012-00001-13 2015,2015,-5.927787589,36.84706643
11-020-012-00001-13 2016,2016,-5.927787589,36.84706643
11-020-012-00001-13 2019,2019,-5.932189734,36.85252684
11-020-013-00001-00-00 2006,2006,-5.904820386,36.83553381
11-020-013-00001-00-10 2007,2007,-5.904825325,36.83553693
11-020-013-00001-00-10 2008,2008,-5.904825325,36.83553693
11-020-013-00001-00-20 2007,2007,-5.902698891,36.83800397
11-020-013-00001-00-20 2008,2008,-5.902698891,36.83800397
11-020-013-00015-00-00 2006,2006,-5.899080146,36.83950848
11-020-013-00015-00-00 2007,2007,-5.899078415,36.83950717
11-020-013-00015-00-00 2008,2008,-5.899078415,36.83950717
11-020-013-00016-00-00 2007,2007,-5.893621779,36.8378109
11-020-013-00016-00-00 2008,2008,-5.893621779,36.8378109
11-020-013-00016-00-13 2006,2006,-5.893625309,36.83781532
11-020-014-00001-00-00 2006,2006,-5.917231967,36.82503572
11-020-020-00027-00-00 2006,2006,-5.973149486,36.72993723
11-020-020-00027-00-00 2007,2007,-5.973149486,36.72993723
11-020-020-00037-00-00 2009,2009,-5.991277184,36.74500008
11-020-020-00037-00-00 2010,2010,-5.991277184,36.74500008
11-020-020-00037-00-00 2011,2011,-5.991277184,36.74500008
11-020-085-00020-00-00 2006,2006,-6.148923748,36.64683575
11-020-085-00020-00-00 2007,2007,-6.148923748,36.64683575
11-020-085-00020-00-00 2008,2008,-6.148923748,36.64683575
11-020-085-00021-03 2011,2011,-6.148682439,36.65117734
11-020-088-00001-00-00 2006,2006,-6.200169155,36.6614279
11-020-088-00001-00-00 2007,2007,-6.200169155,36.6614279
11-020-088-00001-00-00 2008,2008,-6.200169155,36.6614279
11-020-088-00002-00-00 2006,2006,-6.19432168,36.66120657
11-020-088-00002-00-00 2007,2007,-6.19432168,36.66120657
11-020-088-00002-00-00 2008,2008,-6.19432168,36.66120657
11-020-091-00003-00-00 2008,2008,-6.21840116,36.6731694
11-020-091-00003-00-00 2009,2009,-6.21840116,36.6731694
11-020-091-00003-00-00 2010,2010,-6.21839728,36.67317293
11-020-091-00003-00-00 2011,2011,-6.21839728,36.67317293
11-020-092-00001-02-01 2011,2011,-6.225782512,36.67825927
11-020-092-00004-00-10 2008,2008,-6.216243907,36.68343772
11-020-092-00004-00-10 2009,2009,-6.216243907,36.68343772
11-020-092-00004-00-10 2010,2010,-6.216241114,36.6834405
11-020-092-00004-00-10 2011,2011,-6.216241114,36.6834405
11-020-092-00004-00-20 2008,2008,-6.217115087,36.68878551
11-020-092-00004-00-20 2009,2009,-6.217115087,36.68878551
11-020-094-00002-00-26 2006,2006,-6.231809319,36.69640856
11-020-094-00010-00-00 2008,2008,-6.221032007,36.69111602
11-020-094-00010-00-00 2009,2009,-6.221032007,36.69111602
11-020-094-00010-00-00 2010,2010,-6.221036514,36.6911141
11-020-094-00010-00-00 2011,2011,-6.221036514,36.6911141
11-020-094-00011-00-00 2006,2006,-6.214290163,36.68844017
11-020-094-00048-00-00 2007,2007,-6.233278423,36.69088107
11-020-094-00048-00-00 2008,2008,-6.233278423,36.69088107
11-020-094-00048-00-00 2009,2009,-6.233278423,36.69088107
11-020-094-00048-00-00 2010,2010,-6.233278423,36.69088107
11-020-094-00048-00-00 2011,2011,-6.233278423,36.69088107
11-020-094-00048-00-17 2006,2006,-6.233573241,36.69044054
11-020-096-00003-00-00 2009,2009,-6.254774113,36.71209177
11-020-096-00005-00-00 2009,2009,-6.253464499,36.7153647
11-020-096-00005-00-00 2010,2010,-6.253466189,36.71536231
11-020-096-00006-00-00 2007,2007,-6.257607247,36.71642032
11-020-096-00006-00-00 2008,2008,-6.257607247,36.71642032
11-020-096-00006-00-00 2009,2009,-6.257607247,36.71642032
11-020-096-00006-00-00 2010,2010,-6.257607247,36.71642032
11-020-096-00006-00-00 2011,2011,-6.257607247,36.71642032
11-020-096-00006-00-xx 2006,2006,-6.254662325,36.71209483
11-020-096-00008-00-a5 2006,2006,-6.251748128,36.70750783
11-020-096-00008-00-a5 2007,2007,-6.251748128,36.70750783
11-020-096-00008-00-a5 2008,2008,-6.251748128,36.70750783
11-020-096-00008-04-a2 2010,2010,-6.251776921,36.70768635
11-020-096-00008-04-a2 2011,2011,-6.251776921,36.70768635
11-020-096-00009-03 2016,2016,-6.249033905,36.70456405
11-020-096-00009-04 2016,2016,-6.249033905,36.70456405
11-020-096-00021-00-00 2006,2006,-6.219826768,36.69081346
11-020-096-00032-00-00 2008,2008,-6.223562811,36.6998446
11-020-096-00032-00-00 2009,2009,-6.223562811,36.6998446
11-020-096-00079-02-a1 2010,2010,-6.230405324,36.70135756
11-020-096-00079-02-a1 2011,2011,-6.230405324,36.70135756
11-020-097-00009-00-00 2009,2009,-6.23513011,36.71949841
11-020-097-00009-00-00 2010,2010,-6.235128063,36.71950297
11-020-097-00009-00-00 2011,2011,-6.235128063,36.71950297
11-020-097-00009-00-00 2012,2012,-6.235128063,36.71950297
11-020-097-00009-00-00 2013,2013,-6.235128063,36.71950297
11-020-097-00009-00-00 2014,2014,-6.235128063,36.71950297
11-020-097-00009-00-00 2015,2015,-6.235128063,36.71950297
11-020-097-00009-00-00 2016,2016,-6.235128063,36.71950297
11-020-097-00009-00-00 2017,2017,-6.235128063,36.71950297
11-020-097-00009-00-00 2018,2018,-6.235128063,36.71950297
11-020-097-00042-00-00 2006,2006,-6.219373082,36.7027298
11-020-097-00042-00-00 2009,2009,-6.219373082,36.7027298
11-020-097-00042-00-00 2010,2010,-6.219373048,36.70272899
11-020-097-00042-00-00 2011,2011,-6.219373048,36.70272899
11-020-097-00057-04 2014,2014,-6.220916455,36.70699436
11-020-097-00057-04 2015,2015,-6.220916455,36.70699436
11-020-097-00057-04 2016,2016,-6.220916455,36.70699436
11-020-097-00069-00-00 2006,2006,-6.227568625,36.71918758
11-020-097-00069-00-00 2007,2007,-6.227570785,36.71918571
11-020-097-00069-00-00 2008,2008,-6.227570785,36.71918571
11-020-097-00069-00-00 2010,2010,-6.227570785,36.71918571
11-020-097-00069-00-00 2011,2011,-6.227570785,36.71918571
11-020-097-00095-00-00 2007,2007,-6.214871003,36.72491819
11-020-097-00095-00-00 2008,2008,-6.214871003,36.72491819
11-020-097-00095-00-00 2010,2010,-6.214871003,36.72491819
11-020-097-00095-00-00 2011,2011,-6.214871003,36.72491819
11-020-097-00095-00-00 2012,2012,-6.214871003,36.72491819
11-020-097-00095-00-00 2013,2013,-6.214871003,36.72491819
11-020-097-00095-02 2009,2009,-6.215164529,36.72503956
11-020-097-00099-00-00 2007,2007,-6.22379537,36.70770389
11-020-097-00099-00-00 2008,2008,-6.22379537,36.70770389
11-020-097-00099-00-00 2009,2009,-6.22379537,36.70770389
11-020-097-00099-00-00 2010,2010,-6.223799691,36.70770017
11-020-097-00099-00-00 2011,2011,-6.223799691,36.70770017
11-020-097-00099-00-00 2012,2012,-6.223799691,36.70770017
11-020-097-00099-00-00 2013,2013,-6.223799691,36.70770017
11-020-097-00099-00-00 2014,2014,-6.223799691,36.70770017
11-020-097-00099-00-00 2015,2015,-6.223799691,36.70770017
11-020-097-00100-00-00 2006,2006,-6.216541808,36.72203912
11-020-097-00100-00-00 2007,2007,-6.216541808,36.72203912
11-020-097-00100-00-00 2010,2010,-6.21654162,36.72203462
11-020-097-00100-00-00 2011,2011,-6.216541808,36.72203912
11-020-097-00100-00-00 2012,2012,-6.216541808,36.72203912
11-020-097-00100-00-00 2013,2013,-6.216541808,36.72203912
11-020-097-00100-00-00 2014,2014,-6.216541808,36.72203912
11-020-097-00100-00-00 2015,2015,-6.216541808,36.72203912
11-020-097-00100-00-00 2016,2016,-6.216541808,36.72203912
11-020-097-00100-00-00 2017,2017,-6.216541808,36.72203912
11-020-097-00100-00-00 2018,2018,-6.216541808,36.72203912
11-020-097-00100-00-00 2019,2019,-6.216541808,36.72203912
11-020-097-00102-00-00 2008,2008,-6.227247698,36.72919263
11-020-097-00102-00-00 2009,2009,-6.227247698,36.72919263
11-020-098-00003-00-00 2006,2006,-6.212681991,36.7069365
11-020-098-00010-07 2014,2014,-6.210582333,36.69962362
11-020-098-00010-07 2015,2015,-6.210582333,36.69962362
11-020-098-00014-00-00 2007,2007,-6.20409397,36.69633393
11-020-098-00014-00-00 2008,2008,-6.20408991,36.69633854
11-020-098-00014-00-00 2009,2009,-6.20408991,36.69633854
11-020-098-00014-00-00 2010,2010,-6.20408991,36.69633854
11-020-098-00024-00-00 2007,2007,-6.205401633,36.69777287
11-020-099-00024-00-04 2006,2006,-6.200053426,36.72187812
11-020-099-00024-00-04 2007,2007,-6.200058472,36.72187564
11-020-099-00024-00-04 2008,2008,-6.200058472,36.72187564
11-020-099-00024-00-04 2009,2009,-6.200058472,36.72187564
11-020-099-00024-00-04 2010,2010,-6.200058472,36.72187564
11-020-099-00024-00-04 2011,2011,-6.200058472,36.72187564
11-020-099-00024-00-04 2012,2012,-6.200058472,36.72187564
11-020-099-00024-00-2 2013,2013,-6.197494331,36.72087269
11-020-099-00024-00-2 2014,2014,-6.197494331,36.72087269
11-020-099-00024-00-2 2015,2015,-6.197494331,36.72087269
11-020-099-00024-00-2 2016,2016,-6.197494331,36.72087269
11-020-099-00024-00-2 2017,2017,-6.197498341,36.72087222
11-020-099-00024-00-2 2018,2018,-6.197494331,36.72087269
11-020-099-00026-30 2014,2014,-6.194383943,36.71648655
11-020-099-00026-30 2015,2015,-6.194383943,36.71648655
11-020-099-00026-30 2016,2016,-6.194383943,36.71648655
11-020-099-00027-00-00 2007,2007,-6.191346303,36.71837911
11-020-099-00027-00-00 2008,2008,-6.191346303,36.71837911
11-020-099-00054-00-00 2007,2007,-6.203354589,36.72641844
11-020-100-00010-04 2014,2014,-6.198472964,36.72493692
11-020-100-00010-04 2015,2015,-6.198472964,36.72493692
11-020-100-00010-04 2016,2016,-6.198472964,36.72493692
11-020-100-00029-00-00 2006,2006,-6.188064754,36.72444421
11-020-100-00029-00-00 2007,2007,-6.188064642,36.72444151
11-020-100-00029-00-00 2008,2008,-6.188064642,36.72444151
11-020-100-00029-00-00 2009,2009,-6.188064642,36.72444151
11-020-100-00029-00-00 2010,2010,-6.188064642,36.72444151
11-020-100-00029-00-00 2011,2011,-6.188064642,36.72444151
11-020-100-00029-00-00 2012,2012,-6.188064642,36.72444151
11-020-100-00029-00-00 2013,2013,-6.188064642,36.72444151
11-020-100-00029-00-00 2014,2014,-6.188064642,36.72444151
11-020-100-00029-00-00 2015,2015,-6.188064642,36.72444151
11-020-100-00029-00-00 2016,2016,-6.188064642,36.72444151
11-020-100-00029-00-00 2017,2017,-6.188064642,36.72444151
11-020-100-00029-00-00 2018,2018,-6.188064642,36.72444151
11-020-100-00029-00-00 2019,2019,-6.188064642,36.72444151
11-020-100-00032-00-00 2007,2007,-6.183887985,36.72567005
11-020-101-00008-00-10 2006,2006,-6.189850685,36.74989299
11-020-101-00008-00-10 2007,2007,-6.189846263,36.74989437
11-020-101-00008-00-10 2008,2008,-6.189846263,36.74989437
11-020-101-00008-00-10 2009,2009,-6.189846263,36.74989437
11-020-101-00008-00-10 2010,2010,-6.189846263,36.74989437
11-020-101-00008-00-10 2011,2011,-6.189846263,36.74989437
11-020-101-00008-00-20 2008,2008,-6.224362331,36.80157581
11-020-101-00008-00-20 2009,2009,-6.224362331,36.80157581
