farmyr,Year,Longitude,Latitude
14-036-14015178 2009,2009,-5.23380537,37.80274038
14-036-14015178 2010,2010,-5.23380537,37.80274038
14-036-14015178 2011,2011,-5.233807283,37.80273602
14-036-14015182 2009,2009,-5.211517244,37.74784313
14-036-14015182 2010,2010,-5.211517244,37.74784313
14-036-14015182 2011,2011,-5.211522782,37.74783474
14-036-14015252 2017,2017,-5.232668111,37.74602108
14-036-14015252 2018,2018,-5.232668111,37.74602108
14-036-14015254 2017,2017,-5.233631009,37.77614642
14-036-14015254 2018,2018,-5.233631009,37.77614642
14-036-l14015108 2006,2006,-5.246643222,37.80280721
14-036-l14015108 2007,2007,-5.246643222,37.80280721
14-036-l14015108 2008,2008,-5.246643222,37.80280721
14-036-l14015108 2009,2009,-5.246643222,37.80280721
14-049-003-00038-00-b1 2006,2006,-5.272416142,37.71316205
14-049-003-00038-00-b1 2007,2007,-5.272416142,37.71316205
14-049-003-00038-00-b1 2008,2008,-5.272416142,37.71316205
14-049-003-00067-01-01 2011,2011,-5.27055971,37.72109194
14-049-003-00067-01-01 2012,2012,-5.27055971,37.72109194
14-049-003-00067-01-01 2013,2013,-5.27055971,37.72109194
14-049-003-00067-01-01 2014,2014,-5.27055971,37.72109194
14-049-003-00067-01-01 2015,2015,-5.27055971,37.72109194
14-049-004-00021-00-f3 2006,2006,-5.25113799,37.72260905
14-049-004-00030-00-e7 2006,2006,-5.259449295,37.72171102
14-049-004-00030-00-e7 2007,2007,-5.259449295,37.72171102
14-049-004-00030-00-e7 2008,2008,-5.259449295,37.72171102
14-049-004-00030-00-e7 2009,2009,-5.259449295,37.72171102
14-049-004-00030-02-00 2019,2019,-5.260640367,37.71984081
14-049-004-00100-02 2011,2011,-5.26554572,37.72259425
14-049-004-00100-02 2012,2012,-5.26554572,37.72259425
14-049-004-00100-02 2013,2013,-5.26554572,37.72259425
14-049-004-00100-02 2014,2014,-5.26554572,37.72259425
14-049-004-00100-02 2015,2015,-5.26554572,37.72259425
14-049-004-00100-02-2 2011,2011,-5.26831776,37.72420805
14-049-004-00100-02-2 2012,2012,-5.26831776,37.72420805
14-049-004-00100-02-2 2013,2013,-5.26831776,37.72420805
14-049-004-00100-02-2 2014,2014,-5.26831776,37.72420805
14-049-004-00100-02-2 2015,2015,-5.26831776,37.72420805
14-049-005-00032-01 2011,2011,-5.260190455,37.71175707
14-049-005-00032-01 2012,2012,-5.260190455,37.71175707
14-049-005-00032-01 2013,2013,-5.260190455,37.71175707
14-049-005-00032-01 2014,2014,-5.260190455,37.71175707
14-049-005-00032-01 2015,2015,-5.260190455,37.71175707
14-049-005-00037-01-e7 2010,2010,-5.255123705,37.71487301
14-049-005-00037-01-e7 2011,2011,-5.255123705,37.71487301
14-049-005-00037-01-e7 2012,2012,-5.255123705,37.71487301
14-049-005-00037-01-e7 2013,2013,-5.255123705,37.71487301
14-049-005-00037-01-e7 2014,2014,-5.255123705,37.71487301
14-049-005-00129-00-00 2006,2006,-5.200073434,37.73486512
14-049-005-00129-00-00 2007,2007,-5.200073434,37.73486512
14-049-005-00129-00-00 2008,2008,-5.200073434,37.73486512
14-049-005-00129-00-00 2009,2009,-5.200073434,37.73486512
14-049-005-00129-00-00 2010,2010,-5.200073434,37.73486512
14-049-006-00007-00-00 2006,2006,-5.213722873,37.71349523
14-049-007-00020-00-f6 2006,2006,-5.245387636,37.70387555
14-049-007-00020-00-f6 2007,2007,-5.245387636,37.70387555
14-049-007-00023-00-b3 2006,2006,-5.241735542,37.70162008
14-049-007-00023-00-b3 2007,2007,-5.241735542,37.70162008
14-049-007-00023-00-b3 2008,2008,-5.241735542,37.70162008
14-049-007-00131-03 2017,2017,-5.197868036,37.69519192
14-049-007-00131-03 2018,2018,-5.197868036,37.69519192
14-049-007-00131-03-00 2012,2012,-5.196667839,37.69717884
14-049-007-00131-03-00 2013,2013,-5.196667839,37.69717884
14-049-007-00131-03-00 2014,2014,-5.196667839,37.69717884
14-049-007-00131-03-00 2015,2015,-5.196667839,37.69717884
14-049-007-00131-03-00 2016,2016,-5.196667839,37.69717884
14-049-007-00131-03-00 2019,2019,-5.197868036,37.69519192
14-049-007-00240-00-b8 2006,2006,-5.247944596,37.70366459
14-049-010-00036-00-na 2007,2007,-5.171967419,37.68593939
14-049-011-00001-09-e9 2010,2010,-5.223945876,37.6953606
14-049-011-00001-09-e9 2011,2011,-5.223945876,37.6953606
14-049-011-00001-09-e9 2012,2012,-5.223945876,37.6953606
14-049-011-00001-09-e9 2013,2013,-5.223945876,37.6953606
14-049-011-00001-09-e9 2014,2014,-5.223945876,37.6953606
14-049-011-00006-04 2011,2011,-5.2252267,37.69078554
14-049-011-00006-04 2012,2012,-5.2252267,37.69078554
14-049-011-00069-03 2011,2011,-5.216883712,37.67566798
14-049-011-00069-03 2012,2012,-5.216883712,37.67566798
14-049-011-00069-03 2013,2013,-5.216883712,37.67566798
14-049-011-00069-03 2014,2014,-5.216883712,37.67566798
14-049-011-00069-03 2015,2015,-5.216883712,37.67566798
14-049-011-00071-00-00 2007,2007,-5.218622176,37.67313003
14-049-011-00071-00-00 2008,2008,-5.218622176,37.67313003
14-049-011-00076-01-00 2019,2019,-5.22202038,37.66922705
14-049-012-00001-00-00 2006,2006,-5.253944947,37.67409107
14-049-012-00001-00-00 2007,2007,-5.253944947,37.67409107
14-049-012-00001-00-00 2008,2008,-5.253944947,37.67409107
14-049-012-00001-00-00 2009,2009,-5.253944947,37.67409107
14-049-012-00001-00-00 2010,2010,-5.253944947,37.67409107
14-049-012-00001-00-f9 2006,2006,-5.253933343,37.67408228
14-049-012-00001-00-f9 2007,2007,-5.253933343,37.67408228
14-049-012-00003-00-b2 2006,2006,-5.252451915,37.67495768
14-049-012-00003-00-b2 2007,2007,-5.252451915,37.67495768
14-049-012-00003-00-b2 2008,2008,-5.252451915,37.67495768
14-049-012-00011-00-e4 2006,2006,-5.241698176,37.68004698
14-049-012-00011-00-e4 2007,2007,-5.241698176,37.68004698
14-049-012-00011-00-e4 2008,2008,-5.241698176,37.68004698
14-049-012-00011-00-e4 2009,2009,-5.241698176,37.68004698
14-049-012-00068-01-00 2019,2019,-5.225365365,37.67569742
14-049-012-00099-01-00 2019,2019,-5.237212864,37.68058277
14-049-012-00105-01 2011,2011,-5.227679309,37.67838425
14-049-012-00105-01 2012,2012,-5.227679309,37.67838425
14-049-012-00105-01 2013,2013,-5.227679309,37.67838425
14-049-012-00105-01 2014,2014,-5.227679309,37.67838425
14-049-012-00180-01 2011,2011,-5.250231562,37.67614456
14-049-012-00180-01 2012,2012,-5.250231562,37.67614456
14-049-012-00180-01 2013,2013,-5.250231562,37.67614456
14-049-012-00186-01 2011,2011,-5.247258066,37.678301
14-049-012-00186-01 2012,2012,-5.247258066,37.678301
14-049-013-00020-01 2011,2011,-5.251281969,37.6583806
14-049-013-00020-01 2012,2012,-5.251281969,37.6583806
14-049-019-00004-01 2011,2011,-5.377758317,37.6281514
14-049-019-00004-01 2012,2012,-5.377758317,37.6281514
14-049-019-00004-01 2013,2013,-5.377758317,37.6281514
14-049-019-00004-01 2014,2014,-5.377758317,37.6281514
14-049-019-00004-01 2015,2015,-5.377758317,37.6281514
14-049-019-00004-01 2016,2016,-5.377758317,37.6281514
14-049-020-00002-07 2011,2011,-5.331994663,36.27556299
14-049-020-00002-07 2012,2012,-5.331994663,36.27556299
14-049-020-00002-07 2013,2013,-5.331994663,36.27556299
14-049-020-00002-07 2014,2014,-5.331994663,36.27556299
14-049-020-00002-07 2015,2015,-5.331994663,36.27556299
14-049-020-00002-07 2016,2016,-5.331994663,36.27556299
14-049-021-00012-01-00 2011,2011,-5.324186758,36.27577816
14-049-021-00012-01-00 2012,2012,-5.36286001,37.65608007
14-049-021-00012-01-00 2013,2013,-5.36286001,37.65608007
14-049-021-00012-01-00 2014,2014,-5.36286001,37.65608007
14-049-021-00012-01-00 2015,2015,-5.36286001,37.65608007
14-049-021-00046-01-e0 2010,2010,-5.37866111,37.66462057
14-049-021-00046-01-e0 2011,2011,-5.37866111,37.66462057
14-049-021-00046-01-e0 2012,2012,-5.37866111,37.66462057
14-049-021-00046-01-e0 2013,2013,-5.37866111,37.66462057
14-049-021-00046-01-e0 2014,2014,-5.37866111,37.66462057
14-049-021-00054-00-00 2006,2006,-5.374161879,37.66928006
14-049-021-00054-00-00 2007,2007,-5.374161879,37.66928006
14-049-021-00054-00-00 2008,2008,-5.374161879,37.66928006
14-049-021-00054-00-00 2009,2009,-5.374161879,37.66928006
14-049-021-00054-00-00 2010,2010,-5.374161879,37.66928006
14-049-021-00058-00-00 2006,2006,-5.372317059,37.6640365
14-049-021-00058-00-00 2007,2007,-5.372317059,37.6640365
14-049-021-00058-00-00 2008,2008,-5.372317059,37.6640365
14-049-021-00058-00-00 2009,2009,-5.372317059,37.6640365
14-049-021-00058-00-00 2010,2010,-5.372317059,37.6640365
14-049-021-00063-03 2011,2011,-5.369079021,37.66238043
14-049-021-00063-03 2012,2012,-5.369079021,37.66238043
14-049-021-00063-03-e6 2010,2010,-5.369079021,37.66238043
14-049-021-00063-03-e6 2011,2011,-5.369079021,37.66238043
14-049-021-00063-03-e6 2012,2012,-5.369079021,37.66238043
14-049-021-00063-03-e6 2013,2013,-5.369079021,37.66238043
14-049-021-00063-03-e6 2014,2014,-5.369079021,37.66238043
14-049-021-00066-00-g5 2008,2008,-5.371181424,37.66792526
14-049-021-00066-00-g5 2009,2009,-5.371181424,37.66792526
14-049-021-00116-02 2011,2011,-5.356804877,37.67857673
14-049-021-00116-02 2012,2012,-5.356804877,37.67857673
14-049-021-00116-02 2013,2013,-5.356804877,37.67857673
14-049-021-00116-02 2014,2014,-5.356804877,37.67857673
14-049-021-00120-01-e3 2010,2010,-5.350986952,37.67350231
14-049-021-00120-01-e3 2011,2011,-5.350986952,37.67350231
14-049-021-00120-01-e3 2012,2012,-5.350986952,37.67350231
14-049-021-00120-01-e3 2013,2013,-5.350986952,37.67350231
14-049-021-00120-01-e3 2014,2014,-5.350986952,37.67350231
14-049-021-00136-00-g9 2007,2007,-5.343806963,37.67303251
14-049-021-00136-00-g9 2008,2008,-5.343806963,37.67303251
14-049-021-00136-00-g9 2009,2009,-5.343806963,37.67303251
14-049-021-00154-00-00 2006,2006,-5.340768424,37.67591348
14-049-021-00154-00-00 2007,2007,-5.340768424,37.67591348
14-049-021-00154-00-00 2008,2008,-5.340768424,37.67591348
14-049-021-00154-00-00 2009,2009,-5.340768424,37.67591348
14-049-021-00154-00-00 2010,2010,-5.340768424,37.67591348
14-049-021-00179-02 2011,2011,-5.334696956,37.67247435
14-049-021-00179-02 2012,2012,-5.334696956,37.67247435
14-049-021-00179-02 2013,2013,-5.334696956,37.67247435
14-049-021-00179-02 2014,2014,-5.334696956,37.67247435
14-049-021-00210-01 2011,2011,-5.323684885,37.67126812
14-049-021-00227-01 2011,2011,-5.332357133,37.67993713
14-049-021-00227-01 2012,2012,-5.332357133,37.67993713
14-049-021-00227-01 2013,2013,-5.332357133,37.67993713
14-049-021-00227-01 2014,2014,-5.332357133,37.67993713
14-049-021-00316-09 2011,2011,-5.372031052,37.6561212
14-049-021-00316-09 2012,2012,-5.372031052,37.6561212
14-049-021-00316-09 2013,2013,-5.372031052,37.6561212
14-049-021-00316-09 2014,2014,-5.372031052,37.6561212
14-049-021-00316-09 2015,2015,-5.372031052,37.6561212
14-049-022-00010-00-g0 2006,2006,-5.388610469,37.67228636
14-049-022-00010-00-g0 2007,2007,-5.388610469,37.67228636
14-049-022-00010-00-g0 2008,2008,-5.388610469,37.67228636
14-049-022-00010-00-g0 2009,2009,-5.388610469,37.67228636
14-049-022-00017-00-f1 2006,2006,-5.395628673,37.67970449
14-049-022-00017-00-f1 2007,2007,-5.395628673,37.67970449
14-049-022-00035-00-b6 2006,2006,-5.380047962,37.67573971
14-049-022-00035-00-b6 2007,2007,-5.380047962,37.67573971
14-049-022-00035-00-b6 2008,2008,-5.380047962,37.67573971
14-049-022-00056-00-c1 2006,2006,-5.359326528,37.69625177
14-049-022-00056-00-c1 2007,2007,-5.359326528,37.69625177
14-049-022-00087-01-00 2019,2019,-5.355483137,37.69843733
14-049-022-00110-00-g2 2006,2006,-5.334856676,37.69709054
14-049-022-00110-00-g2 2007,2007,-5.334856676,37.69709054
14-049-022-00110-00-g2 2008,2008,-5.334856676,37.69709054
14-049-022-00110-00-g2 2009,2009,-5.334856676,37.69709054
14-049-022-00142-01-00 2019,2019,-5.382360196,37.67359334
14-049-024-00003-00-f2 2006,2006,-5.286528734,37.69659622
14-049-024-00003-00-f2 2007,2007,-5.286528734,37.69659622
14-049-024-00004-00-e1 2006,2006,-5.284030222,37.6972214
14-049-024-00004-00-e1 2007,2007,-5.284030222,37.6972214
14-049-024-00004-00-e1 2008,2008,-5.284030222,37.6972214
14-049-024-00004-00-e1 2009,2009,-5.284030222,37.6972214
14-049-024-00074-00-f5 2006,2006,-5.281324287,37.69182182
14-049-024-00074-00-f5 2007,2007,-5.281324287,37.69182182
14-049-025-00001-01-e2 2010,2010,-5.308529618,37.69694232
14-049-025-00001-01-e2 2011,2011,-5.308529618,37.69694232
14-049-025-00001-01-e2 2012,2012,-5.308529618,37.69694232
14-049-025-00001-01-e2 2013,2013,-5.308529618,37.69694232
14-049-025-00001-01-e2 2014,2014,-5.308529618,37.69694232
14-049-025-00030-00-b4 2006,2006,-5.306096661,37.70260412
14-049-025-00030-00-b4 2007,2007,-5.306096661,37.70260412
14-049-025-00030-00-b4 2008,2008,-5.306096661,37.70260412
14-049-025-00050-01 2011,2011,-5.305178382,37.70115321
14-049-025-00050-01 2012,2012,-5.305178382,37.70115321
14-049-025-00055-01 2011,2011,-5.301660286,37.70401553
14-049-025-00055-01 2012,2012,-5.301660286,37.70401553
14-049-025-00055-01 2013,2013,-5.301660286,37.70401553
14-049-025-00055-01 2014,2014,-5.301660286,37.70401553
14-049-025-00081-00-b0 2006,2006,-5.297082403,37.70048222
14-049-025-00081-00-b0 2007,2007,-5.297082403,37.70048222
14-049-025-00081-00-b0 2008,2008,-5.297082403,37.70048222
14-049-025-00134-00-a5 2006,2006,-5.288778352,37.70373474
14-049-026-00007-00-b9 2006,2006,-5.28748653,37.71631287
14-049-026-00007-00-b9 2007,2007,-5.28748653,37.71631287
14-049-026-00007-00-b9 2008,2008,-5.28748653,37.71631287
14-049-026-00009-00-f4 2006,2006,-5.285573821,37.71534971
14-049-026-00009-00-f4 2007,2007,-5.285573821,37.71534971
14-049-026-00066-01 2011,2011,-5.290209375,37.71890035
14-049-026-00066-01 2012,2012,-5.290209375,37.71890035
14-049-027-00014-02 2011,2011,-5.281118818,37.70842506
14-049-027-00014-02 2012,2012,-5.281118818,37.70842506
14-049-027-00014-02 2013,2013,-5.281118818,37.70842506
14-049-027-00014-02 2014,2014,-5.281118818,37.70842506
14-049-028-00015-01-00 2019,2019,-5.268037225,37.69417795
14-049-028-00044-00-00 2007,2007,-5.24825251,37.699216
14-049-028-00044-00-00 2008,2008,-5.24825251,37.699216
14-049-028-00044-00-00 2009,2009,-5.24825251,37.699216
14-049-028-00044-00-00 2010,2010,-5.24825251,37.699216
14-049-028-00044-00-00 2011,2011,-5.24825251,37.699216
14-049-028-00044-00-00 2012,2012,-5.24825251,37.699216
14-049-028-00044-00-00 2013,2013,-5.24825251,37.699216
14-049-028-00044-00-00 2015,2015,-5.24825251,37.699216
14-049-028-00073-01 2011,2011,-5.253206146,37.69313771
14-049-028-00073-01 2012,2012,-5.253206146,37.69313771
14-049-028-00073-01 2013,2013,-5.253206146,37.69313771
14-049-028-00073-01 2014,2014,-5.253206146,37.69313771
14-049-028-00073-01 2015,2015,-5.253206146,37.69313771
14-049-028-00080-00-g1 2006,2006,-5.248753542,37.6868966
14-049-028-00080-00-g1 2007,2007,-5.248753542,37.6868966
14-049-028-00080-00-g1 2008,2008,-5.248753542,37.6868966
14-049-028-00080-00-g1 2009,2009,-5.248753542,37.6868966
14-049-029-00041-01 2011,2011,-5.271857003,37.69113958
14-049-029-00041-01 2012,2012,-5.271857003,37.69113958
14-049-029-00041-01 2013,2013,-5.271857003,37.69113958
14-049-029-00041-01 2014,2014,-5.271857003,37.69113958
14-049-029-00067-01-00 2019,2019,-5.265634064,37.69011489
14-049-029-00105-00-a2 2007,2007,-5.259257057,37.69148089
14-049-029-00105-00-a2 2008,2008,-5.259257057,37.69148089
14-049-029-00105-00-a2 2009,2009,-5.259257057,37.69148089
14-049-029-00105-00-a2 2010,2010,-5.259257057,37.69148089
14-049-029-00105-00-a2 2011,2011,-5.259257057,37.69148089
14-049-029-00110-00-c7 2006,2006,-5.26050262,37.69328636
14-049-029-00110-00-c7 2007,2007,-5.26050262,37.69328636
14-049-029-00118-00-c6 2006,2006,-5.269150333,37.69200276
14-049-029-00118-00-c6 2007,2007,-5.269150333,37.69200276
14-049-030-00025-00-a1 2007,2007,-5.264631811,37.68475423
14-049-030-00025-00-a1 2008,2008,-5.264631811,37.68475423
14-049-030-00025-00-a1 2009,2009,-5.264631811,37.68475423
14-049-030-00025-00-a1 2010,2010,-5.264631811,37.68475423
14-049-030-00025-00-a1 2011,2011,-5.264631811,37.68475423
14-049-030-00031-01 2011,2011,-5.258968431,37.68197018
14-049-030-00031-01 2012,2012,-5.258968431,37.68197018
14-049-030-00031-01 2013,2013,-5.258968431,37.68197018
14-049-030-00031-01 2014,2014,-5.258968431,37.68197018
14-049-030-00031-01 2015,2015,-5.258968431,37.68197018
14-049-030-00053-00-00 2006,2006,-5.245958644,37.68333622
14-049-030-00053-00-00 2007,2007,-5.245958644,37.68333622
14-049-030-00053-00-00 2008,2008,-5.245958644,37.68333622
14-049-030-00053-00-00 2009,2009,-5.245958644,37.68333622
14-049-030-00053-00-00 2010,2010,-5.245958644,37.68333622
14-049-031-00042-00-c0 2006,2006,-5.244982279,37.69081644
14-049-031-00042-00-c0 2007,2007,-5.244982279,37.69081644
14-049-031-00199-00-c4 2006,2006,-5.235682441,37.68399117
14-049-031-00199-00-c4 2007,2007,-5.235682441,37.68399117
14-049-031-00206-00-f0 2006,2006,-5.235303448,37.68571958
14-049-031-00206-00-f0 2007,2007,-5.235303448,37.68571958
14-049-031-00267-01 2011,2011,-5.240633767,37.69177332
14-049-031-00267-01 2012,2012,-5.240633767,37.69177332
14-049-031-00267-01 2013,2013,-5.240633767,37.69177332
14-049-031-00267-01 2014,2014,-5.240633767,37.69177332
14-049-042-00081-03 2011,2011,-5.193227214,37.74703229
14-049-042-00081-03 2012,2012,-5.193227214,37.74703229
14-049-042-00083-03-2 2011,2011,-5.191646296,37.75037798
14-049-042-00083-03-2 2012,2012,-5.191646296,37.75037798
14-049-047-00032-00-e0 2007,2007,-5.260250142,37.74319719
14-049-047-00032-00-e0 2008,2008,-5.260250142,37.74319719
14-049-047-00032-00-e0 2009,2009,-5.260250142,37.74319719
14-049-14015004 2006,2006,-5.272506837,37.7131603
14-049-14015006 2006,2006,-5.280055227,37.72737885
14-049-14015159 2008,2008,-5.290204064,37.71890839
14-049-14015159 2009,2009,-5.290204064,37.71890839
14-049-14015159 2010,2010,-5.290204064,37.71890839
14-049-14015159 2011,2011,-5.290209375,37.71890035
14-049-14015160 2011,2011,-5.305178382,37.70115321
14-049-14015161 2008,2008,-5.225223764,37.69079353
14-049-14015161 2009,2009,-5.225223764,37.69079353
14-049-14015161 2010,2010,-5.225223764,37.69079353
14-049-14015161 2011,2011,-5.2252267,37.69078554
14-049-14015162 2008,2008,-5.24725662,37.67830193
14-049-14015162 2009,2009,-5.24725662,37.67830193
14-049-14015162 2010,2010,-5.24725662,37.67830193
14-049-14015162 2011,2011,-5.247258066,37.678301
14-049-14015175 2009,2009,-5.332350569,37.67994113
14-049-14015175 2010,2010,-5.332350569,37.67994113
14-049-14015175 2011,2011,-5.332357133,37.67993713
14-049-14015176 2009,2009,-5.22995463,37.68821033
14-049-14015177 2009,2009,-5.294446479,37.70327632
14-049-14015177 2010,2010,-5.294446479,37.70327632
14-049-14015179 2009,2009,-5.33468864,37.67247668
14-049-14015179 2010,2010,-5.33468864,37.67247668
14-049-14015179 2011,2011,-5.334696956,37.67247435
14-049-14015180 2009,2009,-5.227677658,37.6783859
14-049-14015180 2010,2010,-5.227677658,37.6783859
14-049-14015180 2011,2011,-5.227679309,37.67838425
14-049-14015181 2009,2009,-5.301660108,37.70402446
14-049-14015181 2010,2010,-5.301660108,37.70402446
14-049-14015181 2011,2011,-5.301660286,37.70401553
14-049-14015183 2009,2009,-5.356795513,37.67858178
14-049-14015183 2010,2010,-5.356795513,37.67858178
14-049-14015183 2011,2011,-5.356804877,37.67857673
14-049-14015184 2009,2009,-5.281112713,37.70842572
14-049-14015184 2010,2010,-5.281112713,37.70842572
14-049-14015184 2011,2011,-5.281118818,37.70842506
14-049-14015211 2010,2010,-5.369075952,37.66238374
14-049-14015211 2011,2011,-5.369079021,37.66238043
14-049-14015212 2010,2010,-5.251278426,37.65838716
14-049-14015212 2011,2011,-5.251281969,37.6583806
14-049-14015213 2010,2010,-5.271852395,37.69114093
14-049-14015213 2011,2011,-5.271857003,37.69113958
14-049-14015214 2011,2011,-5.240633767,37.69177332
14-049-14015251 2017,2017,-5.265634064,37.69011489
14-049-14015251 2018,2018,-5.265634064,37.69011489
14-049-14015253 2017,2017,-5.355483137,37.69843733
14-049-14015253 2018,2018,-5.355483137,37.69843733
14-049-14015256 2017,2017,-5.260640367,37.71984081
14-049-14015256 2018,2018,-5.260640367,37.71984081
14-049-14015257 2017,2017,-5.382360196,37.67359334
14-049-14015257 2018,2018,-5.382360196,37.67359334
14-049-14015258 2017,2017,-5.268432543,37.69412528
14-049-14015258 2018,2018,-5.268037225,37.69417795
14-049-14015259 2017,2017,-5.22202038,37.66922705
14-049-14015259 2018,2018,-5.22202038,37.66922705
14-049-14015261 2017,2017,-5.225365365,37.67569742
14-049-14015261 2018,2018,-5.225365365,37.67569742
14-049-14015262 2017,2017,-5.237212864,37.68058277
14-049-14015262 2018,2018,-5.237212864,37.68058277
14-053-004-00007-02 2011,2011,-5.102988329,37.8302245
14-053-004-00007-02 2012,2012,-5.102988329,37.8302245
14-053-004-00007-02 2013,2013,-5.102988329,37.8302245
14-053-004-00007-02 2014,2014,-5.102988329,37.8302245
14-053-004-00007-02 2015,2015,-5.102988329,37.8302245
14-053-004-00031-00-a0 2007,2007,-5.097140785,37.82634566
14-053-004-00031-00-a0 2008,2008,-5.097140785,37.82634566
14-053-004-00031-00-a0 2009,2009,-5.097140785,37.82634566
14-053-004-00031-00-a0 2010,2010,-5.097140785,37.82634566
14-053-004-00031-00-a0 2011,2011,-5.097140785,37.82634566
14-053-004-00039-00-00 2006,2006,-5.099300906,37.82880339
14-053-004-00039-00-00 2007,2007,-5.099300906,37.82880339
14-053-004-00039-00-00 2008,2008,-5.099300906,37.82880339
14-053-004-00039-00-00 2009,2009,-5.099300906,37.82880339
14-053-004-00039-00-00 2010,2010,-5.099300906,37.82880339
14-053-004-00089-00-fk 2007,2007,-5.094632194,37.8272284
14-053-004-00089-00-fk 2008,2008,-5.094632194,37.8272284
14-053-004-00089-00-fk 2009,2009,-5.094632194,37.8272284
14-053-004-00089-00-fk 2010,2010,-5.094632194,37.8272284
14-053-004-00089-00-fk 2011,2011,-5.094632194,37.8272284
14-053-004-00089-00-fk 2012,2012,-5.094632194,37.8272284
14-053-004-00089-00-fk 2013,2013,-5.094632194,37.8272284
14-053-004-00089-00-fk 2014,2014,-5.094632194,37.8272284
14-053-004-00089-00-fk 2015,2015,-5.094632194,37.8272284
14-053-004-00089-00-fk 2016,2016,-5.094632194,37.8272284
14-053-004-00122-00-a9 2007,2007,-5.095607129,37.83036513
14-053-004-00122-00-a9 2008,2008,-5.095607129,37.83036513
14-053-004-00122-00-a9 2009,2009,-5.095607129,37.83036513
14-053-004-00122-00-a9 2010,2010,-5.095607129,37.83036513
14-053-004-00122-00-a9 2011,2011,-5.095607129,37.83036513
14-053-006-00009-00-na 2007,2007,-5.08321556,37.77716366
14-053-006-00009-00-na 2008,2008,-5.08321556,37.77716366
14-053-006-00010-00-na 2007,2007,-5.098209988,37.76939974
14-053-006-00010-00-na 2008,2008,-5.098209988,37.76939974
14-053-006-00010-00-na 2009,2009,-5.098209988,37.76939974
14-053-006-00010-00-na 2010,2010,-5.098209988,37.76939974
14-053-006-00010-00-na 2011,2011,-5.098209988,37.76939974
14-053-006-00010-00-na 2012,2012,-5.098209988,37.76939974
14-053-006-00010-00-na 2013,2013,-5.098209988,37.76939974
14-053-007-00006-01-e 2011,2011,-5.083954254,37.77193279
14-053-007-00006-01-e 2012,2012,-5.083954254,37.77193279
14-053-007-00006-01-e 2013,2013,-5.083954254,37.77193279
14-053-007-00006-01-e 2014,2014,-5.083954254,37.77193279
14-053-007-00006-01-e 2015,2015,-5.083954254,37.77193279
14-053-007-00021-00-00 2007,2007,-5.084541107,37.74463685
14-053-007-00021-00-00 2008,2008,-5.084541107,37.74463685
14-053-007-00021-00-00 2009,2009,-5.084541107,37.74463685
14-053-007-00021-00-00 2010,2010,-5.084541107,37.74463685
14-053-007-00021-00-00 2011,2011,-5.084541107,37.74463685
14-053-007-00021-00-00 2012,2012,-5.084541107,37.74463685
14-053-007-00021-00-00 2013,2013,-5.084541107,37.74463685
14-053-007-00021-00-00 2014,2014,-5.084541107,37.74463685
14-053-009-00053-01-e4 2010,2010,-5.136570692,37.79544777
14-053-009-00053-01-e4 2011,2011,-5.136570692,37.79544777
14-053-009-00053-01-e4 2012,2012,-5.136570692,37.79544777
14-053-009-00053-01-e4 2013,2013,-5.136570692,37.79544777
14-053-009-00053-01-e4 2014,2014,-5.136570692,37.79544777
14-053-009-00057-00-d1 2006,2006,-5.133300215,37.79336535
14-053-009-00057-00-d1 2007,2007,-5.133300215,37.79336535
14-053-009-00057-00-d1 2008,2008,-5.133300215,37.79336535
14-053-009-00057-00-d1 2009,2009,-5.133300215,37.79336535
14-053-009-00057-00-d1 2010,2010,-5.133300215,37.79336535
14-053-009-04002 2011,2011,-5.125383795,37.79938102
14-053-009-04002 2012,2012,-5.125383795,37.79938102
14-053-009-04002 2013,2013,-5.125383795,37.79938102
14-053-010-00017-01 2011,2011,-5.142027604,37.78975241
14-053-010-00017-01 2012,2012,-5.142027604,37.78975241
14-053-010-00017-01 2013,2013,-5.142027604,37.78975241
14-053-010-00017-01 2014,2014,-5.142027604,37.78975241
14-053-010-00017-01 2015,2015,-5.142027604,37.78975241
14-053-010-00053-00-d8 2006,2006,-5.151175021,37.78445815
14-053-010-00053-00-d8 2007,2007,-5.151175021,37.78445815
14-053-010-00053-00-d8 2008,2008,-5.151175021,37.78445815
14-053-010-00053-00-d8 2009,2009,-5.151175021,37.78445815
14-053-010-00053-00-d8 2010,2010,-5.151175021,37.78445815
14-053-011-00025-00-a8 2006,2006,-5.162409156,37.79631887
14-053-011-00029-01 2011,2011,-5.164910942,37.79915661
14-053-011-00029-01 2012,2012,-5.164910942,37.79915661
14-053-011-00029-01 2013,2013,-5.164910942,37.79915661
14-053-011-00029-01 2014,2014,-5.164910942,37.79915661
14-053-012-03003 2011,2011,-5.156756942,37.81087713
14-053-012-03003 2012,2012,-5.156756942,37.81087713
14-053-012-03003 2013,2013,-5.156756942,37.81087713
14-053-013-00004-00-00 2009,2009,-5.162328013,37.8427367
14-053-013-00004-00-00 2010,2010,-5.162328013,37.8427367
14-053-013-00405-00-00 2011,2011,-5.158812109,37.84242501
14-053-013-00405-00-00 2012,2012,-5.158812109,37.84242501
14-053-013-00405-00-00 2013,2013,-5.158812109,37.84242501
14-053-013-00405-00-00 2014,2014,-5.158812109,37.84242501
14-053-013-00405-00-00 2015,2015,-5.158812109,37.84242501
14-053-013-00405-00-00 2016,2016,-5.158812109,37.84242501
